Car_ID,Brand,Model,Variant_Name,Year,Body_Type,Fuel_Type,Transmission,Price_Lakh,Mileage_kmpl,Engine_CC,Seating_Capacity,Service_Cost_INR,Airbags,ABS,Rear_Camera,Touchscreen,Cruise_Control,Sunroof,Safety_Rating,Brand_Image_Score,Sentiment_Score,Headlight_INR,Backlight_INR,FrontBumper_INR,RearBumper_INR,SideMirror_INR
840,McLaren,GT,Petrol AT,2025,Coupe,Petrol,Automatic,480.0,8.0,3994,2,90000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.98,280000,220000,420000,410000,180000
841,Lotus,Eletre,R EV,2025,SUV,Electric,Automatic,160.0,0.0,0,5,34000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.92,120000,95000,185000,180000,76000
842,Lotus,Emeya,EV Sedan,2025,Sedan,Electric,Automatic,150.0,0.0,0,5,33000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.91,115000,90000,175000,170000,72000
843,Polestar,3,Performance EV,2025,SUV,Electric,Automatic,90.0,0.0,0,5,26000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.83,72000,54000,108000,102000,43000
844,Polestar,4,Coupe EV,2025,SUV,Electric,Automatic,85.0,0.0,0,5,25000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,70000,52000,105000,100000,42000
845,Faraday Future,FF 91,Futurist EV,2025,SUV,Electric,Automatic,200.0,0.0,0,5,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,130000,100000,200000,195000,85000
846,Zeekr,001,Performance EV,2025,Wagon,Electric,Automatic,85.0,0.0,0,5,24000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.83,70000,52000,105000,100000,42000
847,Zeekr,009,EV MPV,2025,MPV,Electric,Automatic,110.0,0.0,0,6,28000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.85,85000,65000,130000,125000,52000
848,Hongqi,E-HS9,Exclusive EV,2025,SUV,Electric,Automatic,120.0,0.0,0,6,30000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.84,90000,70000,140000,135000,56000
849,Sony,Honda Afeela,Prototype EV,2025,Sedan,Electric,Automatic,90.0,0.0,0,5,26000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,72000,54000,108000,102000,43000
850,Xiaomi,SU7 Max,EV AWD,2025,Sedan,Electric,Automatic,75.0,0.0,0,5,23000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.81,68000,50000,100000,95000,40000
851,Tata Motors,Tiago EV,LR XT,2025,Hatchback,Electric,Automatic,11.5,0.0,0,5,5200,4,Yes,Yes,Yes,Yes,No,4,7,0.60,12000,8000,18000,17000,6500
852,Tata Motors,Tigor EV,ZX Plus,2025,Sedan,Electric,Automatic,12.5,0.0,0,5,5600,4,Yes,Yes,Yes,Yes,No,4,7,0.61,14000,9500,21000,19500,7500
853,Maruti Suzuki,WagonR,CNG ZXi MT,2025,Hatchback,CNG,Manual,7.2,26.6,998,5,4800,2,Yes,Yes,Yes,No,No,2,8,0.58,7500,5000,11000,10000,3800
854,Maruti Suzuki,Ertiga,CNG VXi MT,2025,MPV,CNG,Manual,11.2,26.1,1462,7,6200,4,Yes,Yes,Yes,Yes,No,4,8,0.62,13500,9500,21000,19500,7500
855,Hyundai,Aura,CNG S MT,2025,Sedan,CNG,Manual,8.5,28.0,1197,5,5600,2,Yes,Yes,Yes,No,No,3,8,0.60,11000,7500,16500,15500,5800
856,Tata Motors,Altroz,CNG XM MT,2025,Hatchback,CNG,Manual,8.9,26.2,1199,5,5800,4,Yes,Yes,Yes,No,No,5,7,0.59,12000,8200,18000,17000,6400
857,Maruti Suzuki,Brezza,CNG VXi MT,2025,SUV,CNG,Manual,11.5,25.5,1462,5,6800,4,Yes,Yes,Yes,Yes,No,4,8,0.63,15500,10800,23000,21500,8200
858,Toyota,Rumion,CNG G MT,2025,MPV,CNG,Manual,11.8,26.1,1462,7,6500,4,Yes,Yes,Yes,Yes,No,4,9,0.70,16000,11000,24000,22500,8500
859,Hyundai,Exter,CNG SX MT,2025,SUV,CNG,Manual,9.5,26.0,1197,5,6200,4,Yes,Yes,Yes,No,No,4,8,0.62,12000,8200,18000,17000,6400
860,Kia,Syros,EV Concept Prod,2026,SUV,Electric,Automatic,30.0,0.0,0,5,12000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,26000,18000,39000,37000,15000
861,Hyundai,Inster EV,Base,2026,Hatchback,Electric,Automatic,15.0,0.0,0,4,7000,4,Yes,Yes,Yes,Yes,No,4,8,0.65,15000,10500,22500,21000,8000
862,Maruti Suzuki,eVX,Electric SUV Base,2026,SUV,Electric,Automatic,22.0,0.0,0,5,9500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.68,20000,14000,30000,28500,10500
863,Toyota,Urban SUV EV,Base,2026,SUV,Electric,Automatic,25.0,0.0,0,5,10500,6,Yes,Yes,Yes,Yes,Yes,5,9,0.74,22000,15000,32000,30000,12000
864,Mahindra,XUV.e4,EV AWD,2026,SUV,Electric,Automatic,30.0,0.0,0,5,12500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.66,24000,17000,36000,34000,13500
865,Mahindra,Thar.e,EV AWD,2026,SUV,Electric,Automatic,28.0,0.0,0,4,12000,6,Yes,Yes,Yes,Yes,No,5,8,0.67,26000,18000,39000,37000,15000
866,Tata Motors,Punch EV,Long Range,2025,SUV,Electric,Automatic,13.8,0.0,0,5,6000,6,Yes,Yes,Yes,Yes,No,5,7,0.63,15000,10500,22500,21000,8000
867,Tata Motors,Harrier,Petrol MT,2025,SUV,Petrol,Manual,22.0,14.0,1998,5,10500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.61,22000,15000,32000,30000,12000
868,Hyundai,Creta N Line,Turbo AT,2025,SUV,Petrol,Automatic,20.0,18.0,1482,5,9500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.67,18500,13000,27500,26000,9800
869,Kia,Seltos,X-Line AT,2025,SUV,Petrol,Automatic,20.5,18.0,1482,5,9800,6,Yes,Yes,Yes,Yes,Yes,5,8,0.66,19000,13500,28500,27000,10000
870,Skoda,Slavia,Monte Carlo AT,2025,Sedan,Petrol,Automatic,17.8,19.3,1498,5,10000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.56,18500,13000,27500,26000,9800
871,Volkswagen,Virtus,GT Plus AT,2025,Sedan,Petrol,Automatic,18.9,19.4,1498,5,10200,6,Yes,Yes,Yes,Yes,Yes,5,7,0.55,19500,14000,30000,28000,11000
872,Honda,City,Hybrid ZX,2025,Sedan,Hybrid,Automatic,20.8,26.5,1498,5,9200,6,Yes,Yes,Yes,Yes,Yes,5,8,0.74,18000,12500,27000,25500,9500
873,Toyota,Corolla Altis,Hybrid,2025,Sedan,Hybrid,Automatic,24.5,23.0,1798,5,9800,7,Yes,Yes,Yes,Yes,Yes,5,9,0.76,21000,14500,30000,28500,10500
874,Hyundai,Tucson,N Line Diesel AT,2025,SUV,Diesel,Automatic,35.0,16.4,1999,5,13000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.71,30000,20000,45000,42000,17000
875,Kia,Sportage,GT Line Diesel AT,2025,SUV,Diesel,Automatic,38.0,17.0,1998,5,13500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.72,32000,22000,48000,45000,19000
876,MG,Hector,Hybrid AT,2025,SUV,Hybrid,Automatic,22.5,19.0,1498,5,10000,6,Yes,Yes,Yes,Yes,Yes,4,7,0.69,22000,15000,32000,30000,12000
877,MG,Gloster,Hybrid AT,2025,SUV,Hybrid,Automatic,42.0,14.0,1998,7,15500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.71,35000,25000,52000,49000,21000
878,Jeep,Compass,Trailhawk Diesel AT,2025,SUV,Diesel,Automatic,42.5,16.2,1956,5,14000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.73,28000,19000,42000,39500,16500
879,Isuzu,V-Cross,Hi-Lander MT,2025,Pickup,Diesel,Manual,22.0,12.4,1898,5,12000,2,Yes,Yes,Yes,Yes,No,4,6,0.50,26000,18000,39000,37000,15000
880,Toyota,Hilux,4x4 Diesel AT,2025,Pickup,Diesel,Automatic,37.5,10.0,2755,5,15500,7,Yes,Yes,Yes,Yes,Yes,5,9,0.78,38000,26000,56000,53000,23000
881,Force Motors,Trax Cruiser,Diesel MT,2025,MPV,Diesel,Manual,14.5,13.5,2596,10,9000,2,Yes,Yes,Yes,No,No,3,6,0.48,20000,14000,30000,28000,11000
882,Tata Motors,Winger Cargo,Diesel MT,2025,Van,Diesel,Manual,12.5,13.8,2199,2,8500,2,Yes,Yes,No,No,No,3,6,0.45,18000,12500,27000,25500,9500
883,Ashok Leyland,Bada Dost,Diesel MT,2025,Pickup,Diesel,Manual,10.5,13.0,1478,3,8000,2,Yes,Yes,No,No,No,3,5,0.40,15000,10500,22500,21000,8000
884,Hyundai,Stargazer,Hybrid AT,2026,MPV,Hybrid,Automatic,18.5,20.0,1598,7,9000,6,Yes,Yes,Yes,Yes,Yes,4,8,0.68,18000,12500,27000,25500,9500
885,Kia,Carens EV,Base,2026,MPV,Electric,Automatic,25.0,0.0,0,7,11000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,24000,17000,36000,34000,13500
886,Toyota,Innova Hycross,Hybrid GX,2025,MPV,Hybrid,Automatic,24.5,23.5,1987,7,9800,7,Yes,Yes,Yes,Yes,Yes,5,9,0.77,22000,15000,32000,30000,12000
887,Hyundai,Alcazar,Hybrid AT,2026,SUV,Hybrid,Automatic,23.5,20.0,1598,6,9500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.69,20000,14000,30000,28500,10500
888,Maruti Suzuki,Invicto,Hybrid AT,2025,MPV,Hybrid,Automatic,25.0,23.0,1987,7,9800,7,Yes,Yes,Yes,Yes,Yes,5,8,0.73,22000,15000,32000,30000,12000
889,Tata Motors,Curvv EV,Sport,2026,SUV,Electric,Automatic,30.0,0.0,0,5,12500,8,Yes,Yes,Yes,Yes,Yes,5,7,0.66,26000,18000,39000,37000,15000
890,Mahindra,BE.09,EV Coupe,2026,SUV,Electric,Automatic,36.0,0.0,0,5,14000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.68,30000,22000,48000,45000,19000
891,Hyundai,IONIQ 5,Long Range,2025,SUV,Electric,Automatic,49.0,0.0,0,5,14500,6,Yes,Yes,Yes,Yes,Yes,5,9,0.76,30000,21000,46000,44000,18000
892,Kia,EV9,GT Line AWD,2025,SUV,Electric,Automatic,75.0,0.0,0,7,18000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.78,38000,27000,58000,55000,23000
893,BYD,Seal U,EV AWD,2025,SUV,Electric,Automatic,45.0,0.0,0,5,14000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.72,30000,22000,48000,45000,19000
894,BYD,Song L,EV Coupe,2025,SUV,Electric,Automatic,42.0,0.0,0,5,13500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.71,28000,20000,45000,42000,17000
895,XPeng,G7,EV AWD,2025,SUV,Electric,Automatic,55.0,0.0,0,5,16500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.73,34000,25000,52000,49000,21000
896,NIO,EC7,EV Coupe SUV,2025,SUV,Electric,Automatic,120.0,0.0,0,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,90000,70000,140000,135000,56000
897,Zeekr,X,Performance EV,2025,SUV,Electric,Automatic,60.0,0.0,0,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,36000,26000,54000,51000,22000
898,Hongqi,H9,Hybrid AT,2025,Sedan,Hybrid,Automatic,55.0,18.0,1987,5,16000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.80,38000,27000,56000,53000,23000
899,Changan,UNI-K,Hybrid AT,2025,SUV,Hybrid,Automatic,35.0,19.0,1998,5,12500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.65,26000,18000,39000,37000,15000
900,Geely,Monjaro,Hybrid AWD,2025,SUV,Hybrid,Automatic,40.0,18.5,1998,5,13500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.66,28000,20000,45000,42000,17000
901,Maruti Suzuki,Swift,CNG VXi MT,2025,Hatchback,CNG,Manual,8.4,30.5,1197,5,5200,2,Yes,Yes,Yes,No,No,3,8,0.60,9000,6000,14000,13000,5000
902,Maruti Suzuki,Dzire,VXi CNG MT,2025,Sedan,CNG,Manual,9.6,31.1,1197,5,5600,2,Yes,Yes,Yes,No,No,3,8,0.61,11000,7500,16500,15500,5800
903,Hyundai,Grand i10 Nios,CNG Sportz MT,2025,Hatchback,CNG,Manual,8.9,26.2,1197,5,5800,2,Yes,Yes,Yes,No,No,3,8,0.62,10000,7000,16000,15000,5500
904,Tata Motors,Tigor,CNG XZ MT,2025,Sedan,CNG,Manual,9.8,26.5,1199,5,6000,4,Yes,Yes,Yes,No,No,4,7,0.59,12000,8200,18000,17000,6400
905,Renault,Kwid,CNG MT,2025,Hatchback,CNG,Manual,6.2,32.0,999,5,4500,2,Yes,Yes,Yes,No,No,2,6,0.42,5200,3500,7200,6200,2600
906,Nissan,Magnite,CNG MT,2025,SUV,CNG,Manual,9.2,26.5,999,5,5200,2,Yes,Yes,Yes,No,No,4,6,0.46,9000,6000,14000,13000,5000
907,Maruti Suzuki,XL6,Hybrid AT,2025,MPV,Hybrid,Automatic,14.8,20.0,1462,6,7000,4,Yes,Yes,Yes,Yes,No,4,8,0.62,16000,11000,24000,22500,8500
908,Hyundai,Stargazer,Petrol AT,2025,MPV,Petrol,Automatic,15.2,18.0,1497,7,8200,6,Yes,Yes,Yes,Yes,No,4,8,0.66,18000,12500,27000,25500,9500
909,Kia,Sonet,CNG HTK MT,2025,SUV,CNG,Manual,10.2,26.5,1197,5,6200,4,Yes,Yes,Yes,No,No,4,8,0.64,13500,9500,21000,19500,7500
910,Toyota,Corolla Cross,Hybrid GX AT,2025,SUV,Hybrid,Automatic,32.0,22.0,1798,5,12000,6,Yes,Yes,Yes,Yes,Yes,5,9,0.78,26000,18000,39000,37000,15000
911,Honda,BR-V,Petrol CVT,2025,MPV,Petrol,Automatic,14.5,16.0,1498,7,7800,4,Yes,Yes,Yes,Yes,No,4,8,0.70,16000,11000,24000,22500,8500
912,Tata Motors,Nexon,CNG Creative MT,2025,SUV,CNG,Manual,11.8,24.0,1199,5,6800,4,Yes,Yes,Yes,Yes,No,5,7,0.61,14500,10000,21500,20000,7800
913,MG,Comet EV,Play,2025,Hatchback,Electric,Automatic,8.5,0.0,0,4,4200,2,Yes,Yes,Yes,Yes,No,3,7,0.60,12000,8000,18000,17000,6500
914,MG,4 EV,Standard,2026,Hatchback,Electric,Automatic,22.0,0.0,0,5,9000,6,Yes,Yes,Yes,Yes,No,5,7,0.68,20000,14000,30000,28500,10500
915,Hyundai,Ioniq 6,Standard Range,2025,Sedan,Electric,Automatic,39.0,0.0,0,5,13500,6,Yes,Yes,Yes,Yes,Yes,5,9,0.75,28000,19000,42000,40000,16500
916,Kia,EV3,EV Base,2026,SUV,Electric,Automatic,28.0,0.0,0,5,11500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.70,24000,17000,36000,34000,13500
917,Tata Motors,Avinya,Concept EV Base,2026,SUV,Electric,Automatic,40.0,0.0,0,5,15000,8,Yes,Yes,Yes,Yes,Yes,5,7,0.66,32000,23000,50000,47000,20000
918,Mahindra,Scorpio Classic,S Diesel MT,2025,SUV,Diesel,Manual,14.5,15.0,2184,7,9000,2,Yes,Yes,Yes,No,No,4,7,0.55,18000,12500,27000,25500,9500
919,Force Motors,Urbania,Diesel MT,2025,Van,Diesel,Manual,30.0,11.0,2596,12,12000,2,Yes,Yes,Yes,No,No,3,6,0.50,26000,18000,39000,37000,15000
920,Isuzu,D-Max S-Cab,Diesel MT,2025,Pickup,Diesel,Manual,12.5,14.0,1898,2,8500,2,Yes,Yes,No,No,No,3,6,0.48,18000,12500,27000,25500,9500
921,Toyota,Land Cruiser 300,Diesel AT,2025,SUV,Diesel,Automatic,210.0,11.0,3346,7,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,120000,95000,185000,180000,76000
922,Lexus,LX 500d,Diesel AT,2025,SUV,Diesel,Automatic,265.0,11.0,3346,7,42000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.92,150000,120000,220000,215000,95000
923,Mercedes-Benz,G-Class,G 400d AT,2025,SUV,Diesel,Automatic,255.0,9.0,2925,5,45000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,160000,130000,240000,235000,105000
924,BMW,XM,Label Red,2025,SUV,Hybrid,Automatic,260.0,10.0,4395,5,48000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,170000,140000,260000,255000,115000
925,Audi,RS e-tron GT,Performance,2025,Sedan,Electric,Automatic,205.0,0.0,0,4,38000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,125000,98000,190000,185000,80000
926,Porsche,Macan EV,Turbo,2026,SUV,Electric,Automatic,125.0,0.0,0,5,30000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.92,90000,70000,140000,135000,56000
927,Volkswagen,ID.3,Pro EV,2026,Hatchback,Electric,Automatic,32.0,0.0,0,5,12000,6,Yes,Yes,Yes,Yes,No,5,8,0.68,24000,17000,36000,34000,13500
928,Skoda,Elroq,EV,2026,SUV,Electric,Automatic,38.0,0.0,0,5,13500,6,Yes,Yes,Yes,Yes,Yes,5,8,0.69,28000,20000,45000,42000,17000
929,Hyundai,Bayon Hybrid,Hybrid AT,2026,SUV,Hybrid,Automatic,16.5,22.0,1498,5,8200,6,Yes,Yes,Yes,Yes,No,4,8,0.66,16000,11000,24000,22500,8500
930,Kia,Stonic Hybrid,Hybrid AT,2026,SUV,Hybrid,Automatic,17.2,23.0,1498,5,8500,6,Yes,Yes,Yes,Yes,No,4,8,0.67,16500,11500,25000,23500,9000
931,Toyota,Yaris Cross,Hybrid AT,2026,SUV,Hybrid,Automatic,18.5,27.0,1490,5,8800,6,Yes,Yes,Yes,Yes,Yes,5,9,0.75,18000,12500,27000,25500,9500
932,Honda,ZR-V,Hybrid AT,2026,SUV,Hybrid,Automatic,24.0,25.0,1993,5,11000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.72,22000,15000,32000,30000,12000
933,MG,HS,Hybrid AT,2026,SUV,Hybrid,Automatic,26.5,22.0,1498,5,11500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.69,24000,17000,36000,34000,13500
934,Chery,Omoda E5,EV,2026,SUV,Electric,Automatic,30.0,0.0,0,5,12000,6,Yes,Yes,Yes,Yes,Yes,5,7,0.61,26000,18000,39000,37000,15000
935,Great Wall,Haval Jolion,Hybrid AT,2026,SUV,Hybrid,Automatic,22.0,21.0,1499,5,9500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.62,20000,14000,30000,28500,10500
936,Peugeot,2008,Hybrid AT,2026,SUV,Hybrid,Automatic,24.5,20.0,1199,5,10500,6,Yes,Yes,Yes,Yes,Yes,5,7,0.63,22000,15000,32000,30000,12000
937,Peugeot,e-208,EV,2026,Hatchback,Electric,Automatic,28.0,0.0,0,5,11000,6,Yes,Yes,Yes,Yes,No,5,7,0.64,24000,17000,36000,34000,13500
938,Citroen,e-C3,EV,2026,Hatchback,Electric,Automatic,12.0,0.0,0,5,5200,2,Yes,Yes,Yes,Yes,No,3,6,0.52,15000,10500,22500,21000,8000
939,Citroen,C4 X,Hybrid AT,2026,Sedan,Hybrid,Automatic,22.5,21.0,1498,5,9800,6,Yes,Yes,Yes,Yes,Yes,5,6,0.55,22000,15000,32000,30000,12000
940,Renault,Arkana,Hybrid AT,2026,SUV,Hybrid,Automatic,24.0,22.0,1332,5,10000,6,Yes,Yes,Yes,Yes,Yes,5,6,0.56,23000,16000,34000,32000,12500
941,Nissan,X-Trail,e-Power AT,2026,SUV,Hybrid,Automatic,35.0,19.0,1498,7,12500,6,Yes,Yes,Yes,Yes,Yes,5,6,0.58,30000,20000,45000,42000,17000
942,Mitsubishi,Outlander,PHEV AT,2026,SUV,Hybrid,Automatic,45.0,20.0,2360,5,15000,8,Yes,Yes,Yes,Yes,Yes,5,7,0.65,35000,25000,52000,49000,21000
943,Suzuki,Across,PHEV AT,2026,SUV,Hybrid,Automatic,42.0,22.0,2487,5,14500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.70,34000,24000,50000,47000,20000
944,Hyundai,Santa Fe,Hybrid AT,2026,SUV,Hybrid,Automatic,38.0,18.0,1598,7,13500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.69,32000,22000,48000,45000,19000
945,Kia,Sorento,Hybrid AT,2026,SUV,Hybrid,Automatic,40.0,18.5,1598,7,14000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.70,33000,23000,50000,47000,20000
946,Toyota,Alphard,Hybrid AT,2025,MPV,Hybrid,Automatic,120.0,16.0,2487,7,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.85,95000,75000,150000,145000,60000
947,Lexus,LM 350h,Hybrid AT,2025,MPV,Hybrid,Automatic,210.0,15.0,2487,4,38000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.90,130000,100000,200000,195000,85000
948,Volvo,EX30,EV,2026,SUV,Electric,Automatic,35.0,0.0,0,5,12000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.80,26000,18000,39000,37000,15000
949,BMW,iX2,EV,2026,SUV,Electric,Automatic,55.0,0.0,0,5,17000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.86,38000,26000,58000,55000,23000
950,Audi,A3 Sportback,Hybrid AT,2026,Hatchback,Hybrid,Automatic,45.0,20.0,1498,5,15000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.83,42000,30000,65000,60000,26000
951,Land Rover,Defender 90,Petrol AT,2025,SUV,Petrol,Automatic,95.0,9.5,1997,5,28000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,75000,58000,115000,110000,46000
952,Land Rover,Defender 110,Diesel AT,2025,SUV,Diesel,Automatic,105.0,10.5,2997,7,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.89,80000,62000,120000,115000,48000
953,Land Rover,Range Rover Velar,Dynamic HSE AT,2025,SUV,Petrol,Automatic,92.0,13.1,1997,5,28000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,75000,58000,115000,110000,46000
954,Land Rover,Range Rover Sport,Dynamic SE Diesel AT,2025,SUV,Diesel,Automatic,140.0,12.0,2997,5,33000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.92,98000,76000,150000,145000,60000
955,Land Rover,Range Rover Vogue,SE AT,2025,SUV,Petrol,Automatic,240.0,9.0,2997,5,42000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.94,150000,120000,220000,215000,95000
956,Land Rover,Range Rover Autobiography,P530 AT,2025,SUV,Petrol,Automatic,310.0,8.0,4395,5,50000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.96,180000,145000,260000,255000,115000
957,Audi,Q7,Premium Plus AT,2025,SUV,Petrol,Automatic,88.0,11.2,2995,7,27000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.89,78000,60000,120000,115000,48000
958,Audi,Q8,Technology AT,2025,SUV,Petrol,Automatic,112.0,10.5,2995,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.91,85000,65000,130000,125000,52000
959,BMW,X5,xDrive30d AT,2025,SUV,Diesel,Automatic,105.0,12.0,2993,5,30000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.91,85000,65000,130000,125000,52000
960,BMW,X6,xDrive40i AT,2025,SUV,Petrol,Automatic,115.0,11.5,2998,5,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.92,90000,70000,140000,135000,56000
961,BMW,X7,xDrive40d AT,2025,SUV,Diesel,Automatic,135.0,11.0,2993,7,34000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,95000,72000,150000,145000,60000
962,Mercedes-Benz,GLE,300d AT,2025,SUV,Diesel,Automatic,95.0,14.0,1950,5,29000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,85000,65000,130000,125000,52000
963,Mercedes-Benz,GLS,450 AT,2025,SUV,Petrol,Automatic,135.0,11.0,2999,7,34000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,95000,72000,150000,145000,60000
964,Mercedes-Benz,G-Class,G 63 AMG,2025,SUV,Petrol,Automatic,330.0,6.5,3982,5,60000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.97,200000,160000,300000,295000,130000
965,Lexus,RX 350h,Luxury AT,2025,SUV,Hybrid,Automatic,95.0,18.0,2487,5,22000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.88,65000,50000,98000,92000,40000
966,Lexus,TX 500h+,AWD AT,2025,SUV,Hybrid,Automatic,120.0,17.0,2393,7,26000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.90,78000,60000,120000,115000,48000
967,Jeep,Wrangler Rubicon,Petrol AT,2025,SUV,Petrol,Automatic,75.0,11.4,1995,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.74,42000,30000,65000,60000,26000
968,Jeep,Grand Wagoneer,Petrol AT,2025,SUV,Petrol,Automatic,210.0,7.0,6199,7,42000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.90,150000,120000,220000,215000,95000
969,Toyota,Land Cruiser Prado,Diesel AT,2025,SUV,Diesel,Automatic,150.0,11.0,2755,7,28000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.88,98000,76000,150000,145000,60000
970,Toyota,Sequoia,Hybrid AT,2025,SUV,Hybrid,Automatic,180.0,9.0,3445,7,32000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.90,120000,95000,185000,180000,76000
971,Ford,Endeavour,Platinum Diesel AT,2025,SUV,Diesel,Automatic,55.0,13.9,1996,7,15000,6,Yes,Yes,Yes,Yes,Yes,5,8,0.75,42000,30000,65000,60000,26000
972,Ford,Bronco,Badlands AT,2025,SUV,Petrol,Automatic,75.0,10.0,2694,5,18000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.76,52000,38000,78000,74000,32000
973,Volkswagen,Touareg,R-Line AT,2025,SUV,Petrol,Automatic,95.0,11.8,2995,5,26000,8,Yes,Yes,Yes,Yes,Yes,5,8,0.82,70000,54000,108000,102000,43000
974,Skoda,Kodiaq,RS AT,2025,SUV,Petrol,Automatic,52.0,13.0,1984,7,15500,8,Yes,Yes,Yes,Yes,Yes,5,8,0.67,34000,24000,50000,47000,20000
975,Volvo,XC90,B6 Ultimate AT,2025,SUV,Petrol,Automatic,100.0,14.0,1969,7,28000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.86,78000,60000,120000,115000,48000
976,Volvo,EX90,Performance EV,2025,SUV,Electric,Automatic,140.0,0.0,0,7,33000,10,Yes,Yes,Yes,Yes,Yes,5,8,0.87,98000,76000,150000,145000,60000
977,Porsche,Cayenne,E-Hybrid AT,2025,SUV,Hybrid,Automatic,165.0,18.0,2995,5,35000,10,Yes,Yes,Yes,Yes,Yes,5,9,0.93,95000,72000,150000,145000,60000
978,Porsche,Macan,Turbo AT,2025,SUV,Petrol,Automatic,125.0,11.0,2894,5,26000,8,Yes,Yes,Yes,Yes,Yes,5,9,0.92,90000,70000,140000,135000,56000
979,Aston Martin,DBX,707 AT,2025,SUV,Petrol,Automatic,480.0,7.5,3982,5,80000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.97,250000,200000,380000,370000,160000
980,Bentley,Bentayga,Hybrid AT,2025,SUV,Hybrid,Automatic,420.0,12.0,2995,5,65000,10,Yes,Yes,Yes,Yes,Yes,5,10,0.98,200000,160000,300000,290000,130000
